TripID,LeaderID,LeaderCountryOrIGO,LeaderCountryISO,LeaderRegion,LeaderSubregion,PriorityLeader,LeaderRole,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,CountryVisited,CountryVisitedISO,RegionVisited,SubRegionVisited,CityVisited,DisputedTerritory,SemiAutoTerritory,TripYear,TripStartDate,TripEndDate,TripDuration,SubHOGSTravelWithHOGS,CotravelHOGS,MetHostHoGS,HostHOGSName,SubHOGSmetHostSubHOGS,HostSubHOGSName,AttendedMultilatEvent,NameMultilatEvent,AttendedMultilatMinisterialEvent,NameMultilatMinisterialEvent,MetNonhostHOGS,NonhostHOGSNames,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeaderName,Notes,Confidence(1-5),SourceLink1,SourceLink2,SourceLink3,SourceLink4,SourceLink5,SourceLink6,SourceLink7,SourceLink8,SourceLink9,SourceLink10,SourceLink11,SourceLink12,SourceLink13,SourceLink14,SourceLink15,SourceLink16,SourceLink17,SourceLink18,SourceLink19,SourceLink20,SourceLink21,SourceLink22,SourceLink23,SourceLink24,SourceLink25,SourceLink26,SourceLink27,SourceLink28,SourceLink29,SourceLink30,SourceLink31,SourceLink32,SourceLink33
2179-VEN-AZE-44728,2179,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Maduro,Nicolas Maduro,0,Azerbaijan,AZE,Asia,Western Asia,,No,No,2022,2022-06-16,2022-06-17,2,No,,No,President Ilham Aliyev,No,,No,,No,,No,,No,Yes,No,No,No,,Met with President Aliyev to discuss greater bilateral cooperation;Agreement reached for the creation of a Joint Commission and the opening of an Azerbaijani embassy in Venezuela;Discussions mainly centered on economic cooperation [PE-Latam 2026-09-05: MetHostHoGS corregido de 'Yes' a 'No'. Fuente: https://azertag.az/en/xeber/President_Ilham_Aliyev_met_with_President_of_Venezuela_Nicolas_Maduro_in_format_of_video_conference_VIDEO-2181719],1,https://advance-lexis-com.du.idm.oclc.org/api/permalink/35a8d63e-a6da-49f9-bd56-015b446e4c4d/?context=1516831,https://advance-lexis-com.du.idm.oclc.org/api/permalink/a1105160-0c7b-41bb-a037-b729d306046e/?context=1516831,https://www.plenglish.com/news/2022/06/18/nicolas-maduros-tour-makes-headlines-in-venezuela/,https://azertag.az/en/xeber/President_Ilham_Aliyev_met_with_President_of_Venezuela_Nicolas_Maduro_in_format_of_video_conference_VIDEO-2181719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BGD-37034,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bangladesh,BGD,Asia,Southern Asia,,No,No,2001,2001-05-23,2001-05-23,1,No,,Yes,Prime Minister Hasina Wajed,No,,No,,No,,No,,No,No,No,No,No,,,1,"""Energy to be focus of Venezuelan President's maiden Bangladesh trip."" Agence France Presse. 21 May 2001. LexisNexis. (6 July 2016).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BLR-38921,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Belarus,BLR,Europe,Eastern Europe,,No,No,2006,2006-07-23,2006-07-23,1,No,,Yes,President Alyaksandr Lukashenka,No,,No,,No,,No,,No,Yes,Yes,No,No,,,1,http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=31432063,"""U.S. foes Venezuela;Belarus should form 'fighting team': Chavez."" Agence Frane Presse. 24 July 2006. LexisNexis. (21 July 2016).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BLR-39262,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Belarus,BLR,Europe,Eastern Europe,,No,No,2007,2007-06-29,2007-06-30,2,No,,Yes,President Alyaksandr Lukashenka,No,,No,,No,,No,,No,No,No,No,No,,,1,http://wnc.eastview.com/wnc/article?id=31598083,http://wnc.eastview.com/wnc/article?id=31598084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BLR-39652,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Belarus,BLR,Europe,Eastern Europe,,No,No,2008,2008-07-23,2008-07-23,1,No,,Yes,President Alyaksandr Lukashenka,No,,No,,No,,No,,No,Yes,No,No,No,,Met with President Alyaksandr Lukashenka in Minsk;Signed multiple oil agreements,1,https://advance-lexis-com.du.idm.oclc.org/api/permalink/7b6f98ae-4eab-4aca-94c4-cca85fbfd0a1/?context=1516831,https://advance-lexis-com.du.idm.oclc.org/api/permalink/2c021b42-a9e2-44ad-914f-812bc86175c4/?context=1516831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BLR-40064,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Belarus,BLR,Europe,Eastern Europe,,No,No,2009,2009-09-08,2009-09-09,2,No,,Yes,President Alyaksandr Lukashenka,No,,No,,No,,No,,No,No,No,No,No,,,1,http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=4X67-VP50-00KN-61WC&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=4X67-VP50-00KN-61WC&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,,,"""CHAVEZ BACK AFTER CHEMO;AROUND THE WORLD."" The Mirror. 15 August 2011. LexisNexis. (14 August 2016).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BLR-40467,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Belarus,BLR,Europe,Eastern Europe,,No,No,2010,2010-10-16,2010-10-17,2,No,,Yes,President Alyaksandr Lukashenka,No,,No,,No,,No,,No,Yes,No,No,No,,"[PE-Latam 2026-09-05: revisado, CityVisited queda No_verificable --]",1,"""Interfax Russia & CIS Oil and Gas Weekly"" Russia & CIS Oil and Gas Weekly 20 October 2010 LexisNexis (11 August 2016)","""Belarus firms Venezuela oil supply accord."" Platts Oilgram Price Report. 19 October 2010. LexisNexis. (11 August 2016).","""Chavez pledges oil to Belarus for 200 years."" Associated Press Financial Wire. 16 October 2010. LexisNexis. (12 August 2016).",http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=51B1-BX71-JC8F-V537&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307-VEN-BEL-33385,307,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Perez,Carlos Andres Perez,0,Belgium,BEL,Europe,Western Europe,,No,No,1991,1991-05-27,1991-05-27,1,No,,Yes,Prime Minister Wilfried Martens,No,,No,,No,,No,,No,No,No,No,Yes,European Commission (EC) President Jacques Delors,,1,http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=3SPF-M710-001G-V07N&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,"""EEC/VENEZUELA:CONSUMER/PRODUCER DIALOGUE BROACHED DURING PRESIDENT'S VISIT."" Europe Energy. 31 May 1991. LexisNexis. (19 August 2016).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898-VEN-BEL-35871,898,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Caldera,Rafael Caldera,0,Belgium,BEL,Europe,Western Europe,,No,No,1998,1998-03-17,1998-03-17,1,No,,Yes,Prime Minister Jean Luc Dehaene,No,,No,,No,,No,,Yes,No,No,No,Yes,European Commission (EC) President Jacques Santer,,1,http://www.lexisnexis.com/lnacui2api/results/docview/docview.do?docLinkInd=true&risb=21_T24278222240&format=GNBFI&sort=RELEVANCE&startDocno=1&resultsUrlKey=29_T24278222244&cisb=22_T24278222243&treeMax=true&treeWidth=0&csi=160586&docno=2,http://www.lexisnexis.com/lnacui2api/results/docview/docview.do?docLinkInd=true&risb=21_T24278330513&format=GNBFI&sort=RELEVANCE&startDocno=1&resultsUrlKey=29_T24278330517&cisb=22_T24278330516&treeMax=true&treeWidth=0&csi=10903&docno=11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BEL-37179,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Belgium,BEL,Europe,Western Europe,,No,No,2001,2001-10-15,2001-10-16,2,No,,No,,No,,No,,No,,No,,No,No,No,No,Yes,European Commission (EC) President Romano Prodi,,1,"""Venezuelan President Says Limited War helps Oil Market."" Xinhua General News Service. 15 October 2001. LexisNexis. (8 July 2016).","""Russia to increase oil production this year: minister."" Agence France Presse. 16 October 2001. LexisNexis. (8 July 2016)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BEN-38932,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Benin,BEN,Africa,Western Africa,,No,No,2006,2006-08-03,2006-08-03,1,No,,Yes,President Yayi Boni,No,,No,,No,,No,,Yes,Yes,No,No,No,,,1,http://wnc.eastview.com/wnc/article?id=31891921,http://wnc.eastview.com/wnc/article?id=31891921,http://search.proquest.com/usnews/docview/467541100/61C98D6E745340BEPQ/1?accountid=14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307-VEN-BOL-33206,307,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Perez,Carlos Andres Perez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,1990,1990-11-29,1990-11-30,2,No,,No,,No,,Yes,Community of Andean Nations Summit,No,,No,,No,Yes,No,No,No,,,1,http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=3SJJ-46V0-0038-70MV&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=3SJJ-44K0-0038-70BT&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,"""ANDEAN NATIONS TO ESTABLISH FREE MARKET ZONE BY `91 END"" Palm Beach Post 1 December 1990 LexisNexis (19 August 2016)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898-VEN-BOL-35311,898,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Caldera,Rafael Caldera,0,Bolivia,BOL,Latin America and the Caribbean,South America,Cochabamba,No,No,1996,1996-09-03,1996-09-04,2,No,,No,,No,,Yes,Rio Group Summit,No,,No,,No,No,No,No,No,,[PE-Latam 2026-09-05: CityVisited corregido de '' a 'Cochabamba'. Fuente: Search Query: Grupo de Río cumbre Cochabamba Bolivia septiembre 1996 fechas presidentes declaración],2,http://0-search.proquest.com.bianca.penlib.du.edu/usnews/docview/388492741/341A86DE7CAE47CDPQ/5?accountid=14608,http://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/dqzzywt_665451/2633_665453/2634_665455/t15539.shtml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898-VEN-BOL-35541,898,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Caldera,Rafael Caldera,0,Bolivia,BOL,Latin America and the Caribbean,South America,Sucre,No,No,1997,1997-04-21,1997-04-23,3,No,,No,,No,,Yes,IX Andean Presidential Council,No,,Yes,President Ernesto Samper Pizano,No,Yes,No,No,No,,[PE-Latam 2026-09-05: CityVisited corregido de '' a 'Sucre'. Fuente: http://www.sice.oas.org/Trade/Junac/IXacta_s.asp],1,http://www.lexisnexis.com/lnacui2api/results/docview/docview.do?docLinkInd=true&risb=21_T24274036631&format=GNBFI&sort=RELEVANCE&startDocno=1&resultsUrlKey=29_T24274036635&cisb=22_T24274036634&treeMax=true&treeWidth=0&csi=8078&docno=3,http://www.lexisnexis.com/lnacui2api/results/docview/docview.do?docLinkInd=true&risb=21_T24274077103&format=GNBFI&sort=RELEVANCE&startDocno=1&resultsUrlKey=29_T24274077111&cisb=22_T24274077110&treeMax=true&treeWidth=0&csi=8001&docno=1,http://u.afp.com/4oAi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-36766,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2000,2000-08-28,2000-08-29,2,No,,Yes,President Hugo Banzer Suarez,No,,No,,No,,No,,No,No,No,No,No,,"[PE-Latam 2026-09-05: revisado, Todo el registro (viaje a Bolivia 28-29 agosto 2000) queda No_verificable --]",1,http://search.proquest.com/docview/452220587/6E7E40CF73C84A63PQ/1?accountid=14608,http://wnc.eastview.com/wnc/article?id=36845871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-37285,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2002,2002-01-29,2002-01-30,2,No,,No,,No,,Yes,Community of Andean Nations Summit,No,,No,,No,No,No,No,No,,,1,"""Presidents to focus on unifying Andean community at Summit"" Associated Press International 29 January 2002 LexisNexis (11 July 2016)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-37474,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2002,2002-08-06,2002-08-06,1,No,,Yes,President Gonzalo Sanchez de Lozada,No,,No,,No,,No,,No,No,Yes,No,No,,attended inauguration,1,http://u.afp.com/4oEJ,http://u.afp.com/4oE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-37939,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2003,2003-11-14,2003-11-15,2,No,,No,,No,,Yes,Ibero-American Summit,No,,No,,No,No,No,No,No,,,1,http://search.proquest.com/usnews/docview/280025174/841577E2C0724D70PQ/1?accountid=14608,"""Chile recalls ambassador to Venezuela over Chavez's remarks on Bolivia."" Xinhua General News Service. 19 november 2003. LexisNexis. (14 July 2016).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-38738,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2006,2006-01-21,2006-01-23,3,No,,Yes,President Evo Morales,No,,No,,No,,No,,No,Yes,Yes,No,No,,,1,"""Venezuela's Hugo Chavez embraces Bolivia's Evo Morales as leftist political ally."" Associated Press International. 22 January 2006. LexisNexis. (20 July 2016).","""Bolivia's Evo Morales Announces Cabinet."" Associated Press Online. 23 January 2006. LexisNexis. (20 July 2016).",http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=30780196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-38862,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2006,2006-05-25,2006-05-26,2,No,,Yes,President Evo Morales,No,,No,,No,,No,,Yes,Yes,No,No,No,,,1,http://wnc.eastview.com/wnc/article?id=31372846,"""Hugo Chavez Visits Bolivian Coca Region."""" Associated Press Online. 27 May 2006. LexisNexis. (21 July 2016).""","""Venezuela playing increasing economic role in Bolivia."" Associated Press International. 26 May 2006. LexisNexis. (21 July 2016).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-39059,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2006,2006-12-08,2006-12-09,2,No,,Yes,President Evo Morales,No,,Yes,Community of South American Nations Summit,No,,Yes,President Alan Garcia,Yes,No,No,No,No,,,1,"""Venezuela offers Ecuador oil-refining help at Summit heavy on energy talks."" Associated Press International. 9 December 2006. LexisNexis. (28 July 2016).","""Peru's Garcia says spat with Venezuela's Chavez a 'closed chapter'."" Assoicated Press International. 9 December 2006. LexisNexis. (28 July 2016).","""South American leaders dream of integration;continental parliament."""" Associated Press International. 10 December 2006. LexisNexis. (28 July 2016).""","""South American leaders dream of unity against poverty;continental parliament."" Associated Press International. 9 December 2006. LexisNexis. (28 July 2016).",https://eulacfoundation.org/en/documents/2008-lima-declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-39151,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2007,2007-03-10,2007-03-11,2,No,,Yes,President Evo Morales,No,,No,,No,,No,,No,Yes,No,No,No,,,1,"""Venezuelan President Hugo Chavez haunts Bush during tour of Latin America."" Associated Press Financial Wire. 12 March 2007. LexisNexis. (28 July 2016).",http://wnc.eastview.com/wnc/article?id=31062090,http://wnc.eastview.com/wnc/article?id=31055883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-39303,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2007,2007-08-09,2007-08-10,2,No,,Yes,President Evo Morales,No,,No,,No,,No,,No,Yes,No,No,No,,,1,"""Venezuela's Chavez takes energy integration campaign to allied Bolivia."" Associated Press International. 10 August 2007. LexisNexis. (29 July 2016).",http://www.gettyimages.com/license/159110337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-40010,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2009,2009-07-16,2009-07-17,2,No,,No,,No,,No,,No,,No,,No,No,Yes,No,No,,"[PE-Latam 2026-09-05: revisado, TripStartDate queda No_verificable --]",1,http://wnc.eastview.com/wnc/article?id=31843818,http://wnc.eastview.com/wnc/article?id=39644919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-40102,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2009,2009-10-16,2009-10-17,2,No,,No,,No,,Yes,Bolivarian Alliance for the Peoples of Our America (ALBA) Summit,No,,No,,Yes,No,No,No,No,,,1,"""Leftist LatAm bloc rejects Honduras election."" Associated Press Online. 18 October 2009. LexisNexis. (10 August 2016).","""Leftist LatAm bloc seeks own multinationals."" Associated Press International. 17 October 2009. LexisNexis. (10 August 2016).",http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=32537975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-40200,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,La Paz,No,No,2010,2010-01-22,2010-01-22,1,No,,No,,No,,No,,No,,No,,No,No,Yes,No,No,,"[PE-Latam 2026-09-05: CityVisited corregido de '' a 'La Paz'. Fuente: noticiasfides.com / la-razon.com, 'Chávez visitó varias veces Bolivia para respaldar a Evo']",1,http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=7XM7-SPB0-YBWY-S4P9&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,http://www.gettyimages.com/license/96043242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-VEN-BOL-40633,1383,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Chavez,Hugo Chavez,0,Bolivia,BOL,Latin America and the Caribbean,South America,Cochabamba,No,No,2011,2011-03-31,2011-03-31,1,No,,Yes,President Evo Morales,No,,No,,No,,No,,No,Yes,No,No,No,,[PE-Latam 2026-09-05: CityVisited corregido de '' a 'Cochabamba'. Fuente: Búsqueda web: 'Chávez Bolivia marzo 31 2011 Evo Morales visita' (la-razon.com/noticiasfides.com)],1,"""Chavez calls on South American countries to unite against U.S. threat."" Xinhua General News Service. 31 March 2011. LexisNexis. (12 August 2016).",http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=52HP-K091-JCB9-73HN&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179-VEN-BOL-41419,2179,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Maduro,Nicolas Maduro,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2013,2013-05-25,2013-05-26,2,No,,Yes,President Evo Morales,No,,No,,No,,No,,No,Yes,No,No,No,,,1,http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=29985357,http://wnc.eastview.com.du.idm.oclc.org/wnc/article?id=38339776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179-VEN-BOL-41459,2179,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Maduro,Nicolas Maduro,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2013,2013-07-04,2013-07-04,1,No,,Yes,President Evo Morales,No,,No,,No,,No,,Yes,No,No,No,No,,,1,"""LatAm leaders meet;fume over Morales plane flap."" Agence France Presse. 4 July 2013. LexisNexis. (16 August 2016).",http://www.lexisnexis.com.du.idm.oclc.org/lnacui2api/api/version1/getDocCui?oc=00240&hnsd=f&hgn=t&lni=58TM-V6J1-JBSS-S4RH&hns=t&perma=true&hv=t&hl=t&csi=172244%2C379929%2C259944%2C300270%2C8406%2C141106%2C237924%2C8411%2C401949%2C8412&secondRedirectIndicator=true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179-VEN-BOL-41804,2179,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Maduro,Nicolas Maduro,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2014,2014-06-14,2014-06-15,2,No,,Yes,President Evo Morales,No,,Yes,China-G77 Summit,No,,No,,No,No,No,No,Yes,United Nations (UN) Secretary-General Ban Ki-moon,Discussed bilateral cooperation,1,https://www.alamy.com/stock-photo-santa-cruz-bolivia-15th-june-2014-venezuelan-president-nicolas-maduro-70172595.html,https://www.un.org/sg/en/content/sg/readout/2014-06-15/readout-secretary-general%E2%80%99s-meeting-he-mrnicol%C3%A1s-maduro-president,https://www.imago-images.com/st/0061728937,https://dam.media.un.org/asset-management/2AM9LOBZLSJ6?FR_=1&W=1280&H=609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179-VEN-BOL-42026,2179,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Maduro,Nicolas Maduro,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2015,2015-01-22,2015-01-22,1,No,,No,,No,,No,,No,,No,,No,No,Yes,No,No,,Evo Morales' inauguration ceremony,1,http://www.gettyimages.com/license/462005220,http://www.telesurtv.net/english/news/Bolivias-Evo-Morales-Sworn-in-for-New-Presidential-Term-20150122-0010.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179-VEN-BOL-43059,2179,Venezuela,VEN,Latin America and the Caribbean,South America,Yes,GS,President,Maduro,Nicolas Maduro,0,Bolivia,BOL,Latin America and the Caribbean,South America,,No,No,2017,2017-11-24,2017-11-24,1,No,,No,,No,,Yes,International Forum of Exporting Natural Gas,No,,No,,No,No,No,No,No,,[PE-Latam 2026-09-05: TripStartDate corregido de '2017-11-20' a '2017-11-24'. Fuente: https://www.telesurtv.net/news/Maduro-defiende-soberania-energetica-entre-exportadores-de-gas-20171124-0029.html ; búsqueda adicional: 'Bolivia se pro] [PE-Latam 2026-09-05: TripEndDate corregido de '2017-11-21' a '2017-11-24'. Fuente: https://www.telesurtv.net/news/Maduro-defiende-soberania-energetica-entre-exportadores-de-gas-20171124-0029.html] [PE-Latam 2026-09-05: TripDuration corregido de '2' a '1'. Fuente: Derivado de las correcciones de fecha en este mismo registro],1,https://advance-lexis-com.du.idm.oclc.org/document/?pdmfid=1516831&crid=7ef5c77d-1845-48cc-a052-f3fa4f383a6e&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A5R0V-6131-F02M-72DT-00000-00&pddocid=urn%3AcontentItem%3A5R0V-6131-F02M-72DT-00000-00&pdcontentcomponentid=252500&pdteaserkey=sr274&pditab=allpods&ecomp=5ynk&earg=sr274&prid=cbf0c343-6be5-457e-85a2-aedf1afe214d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
